Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
carbohydrate homeostasis (GO:0033500)	1/70	0.7574761812027183	0.9389767894711473	0	0	0.7094184737205332	0.19705033550319592	CRY1
cellular response to light stimulus (GO:0071482)	1/70	0.7574761812027183	0.9389767894711473	0	0	0.7094184737205332	0.19705033550319592	NEDD4
DNA-templated transcription, termination (GO:0006353)	1/70	0.7574761812027183	0.9389767894711473	0	0	0.7094184737205332	0.19705033550319592	MTERF2
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/70	0.7574761812027183	0.9389767894711473	0	0	0.7094184737205332	0.19705033550319592	TBC1D3
establishment of protein localization to membrane (GO:0090150)	1/70	0.7574761812027183	0.9389767894711473	0	0	0.7094184737205332	0.19705033550319592	ZDHHC15
snRNA transcription by RNA polymerase II (GO:0042795)	1/70	0.7574761812027183	0.9389767894711473	0	0	0.7094184737205332	0.19705033550319592	TAF9
wound healing (GO:0042060)	1/70	0.7574761812027183	0.9389767894711473	0	0	0.7094184737205332	0.19705033550319592	SYTL4
organic substance transport (GO:0071702)	2/136	0.7590947641867527	0.9389767894711473	0	0	0.7299932498312458	0.20120705788682577	RAB38;SLC18A2
protein tetramerization (GO:0051262)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	RYR3
cellular response to BMP stimulus (GO:0071773)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	BMP6
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	FHL1
phosphatidylinositol-mediated signaling (GO:0048015)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	PLCB4
positive regulation of cellular protein localization (GO:1903829)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	SLC5A3
regulation of TOR signaling (GO:0032006)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	GNA12
gland development (GO:0048732)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	HES1
histone acetylation (GO:0016573)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	TAF9
response to metal ion (GO:0010038)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	NEDD4
snRNA transcription (GO:0009301)	1/71	0.7623436638227539	0.9389767894711473	0	0	0.6992481203007519	0.18974644736407936	TAF9
cell junction organization (GO:0034330)	1/72	0.7671136939380654	0.9425770990523098	0	0	0.6893642557096967	0.182764428370065	SLC8A3
negative regulation of supramolecular fiber organization (GO:1902904)	1/72	0.7671136939380654	0.9425770990523098	0	0	0.6893642557096967	0.182764428370065	SHANK3
cytoskeleton-dependent cytokinesis (GO:0061640)	1/72	0.7671136939380654	0.9425770990523098	0	0	0.6893642557096967	0.182764428370065	MITD1
modification-dependent protein catabolic process (GO:0019941)	3/201	0.7692368072639518	0.9441771115781665	0	0	0.7404778261201435	0.19426910788871923	NEDD4;KLHL3;RNF150
regulation of cellular component organization (GO:0051128)	2/139	0.7696492718808308	0.9441771115781665	0	0	0.7138979569379745	0.18691301935047286	NEDD4;PRKCQ
negative regulation of cell adhesion (GO:0007162)	1/73	0.7717882179524793	0.9452862093481967	0	0	0.6797549429128377	0.17608718421871544	GCNT2
regulation of actin filament polymerization (GO:0030833)	1/73	0.7717882179524793	0.9452862093481967	0	0	0.6797549429128377	0.17608718421871544	BIN1
transcription initiation from RNA polymerase II promoter (GO:0006367)	2/140	0.7730770471820564	0.9461078810837157	0	0	0.7086883693831476	0.18239977634061422	THRB;TAF9
proteolysis involved in cellular protein catabolic process (GO:0051603)	1/74	0.7763691433597895	0.9471084928158069	0	0	0.6704088989597281	0.16969870847784807	CTSF
negative regulation of protein binding (GO:0032091)	1/74	0.7763691433597895	0.9471084928158069	0	0	0.6704088989597281	0.16969870847784807	MITD1
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	1/74	0.7763691433597895	0.9471084928158069	0	0	0.6704088989597281	0.16969870847784807	RPS6KA6
sphingolipid biosynthetic process (GO:0030148)	1/74	0.7763691433597895	0.9471084928158069	0	0	0.6704088989597281	0.16969870847784807	ELOVL7
Ras protein signal transduction (GO:0007265)	2/142	0.7797994194289014	0.9488788050218623	0	0	0.6984924623115578	0.1737280302793807	GNA12;RAPGEF3
proteasomal protein catabolic process (GO:0010498)	3/205	0.7806306042974188	0.9488788050218623	0	0	0.7256652617402798	0.17971333790226193	ZNRF1;UCHL1;NEDD4
positive regulation of T cell activation (GO:0050870)	1/75	0.7808583397725565	0.9488788050218623	0	0	0.661315450789135	0.16358400087870748	PRKCQ
protein-DNA complex assembly (GO:0065004)	2/143	0.7830948272220957	0.9488788050218623	0	0	0.6935029758722692	0.16956250589988192	NAP1L3;NAP1L2
receptor-mediated endocytosis (GO:0006898)	2/143	0.7830948272220957	0.9488788050218623	0	0	0.6935029758722692	0.16956250589988192	SGIP1;NEDD4
nitrogen compound transport (GO:0071705)	2/143	0.7830948272220957	0.9488788050218623	0	0	0.6935029758722692	0.16956250589988192	RAB38;SLC18A2
monocarboxylic acid metabolic process (GO:0032787)	2/143	0.7830948272220957	0.9488788050218623	0	0	0.6935029758722692	0.16956250589988192	GATM;ACOT7
regulation of cell division (GO:0051302)	1/76	0.7852576394269755	0.9488788050218623	0	0	0.6524644945697577	0.15772899309671823	TAL1
regulation of epithelial to mesenchymal transition (GO:0010717)	1/76	0.7852576394269755	0.9488788050218623	0	0	0.6524644945697577	0.15772899309671823	GCNT2
phospholipid metabolic process (GO:0006644)	1/76	0.7852576394269755	0.9488788050218623	0	0	0.6524644945697577	0.15772899309671823	FDFT1
establishment of protein localization to organelle (GO:0072594)	1/76	0.7852576394269755	0.9488788050218623	0	0	0.6524644945697577	0.15772899309671823	ZDHHC15
positive regulation of interleukin-6 production (GO:0032755)	1/76	0.7852576394269755	0.9488788050218623	0	0	0.6524644945697577	0.15772899309671823	F2RL1
central nervous system development (GO:0007417)	4/268	0.7867043620543976	0.9495914304792696	0	0	0.7398224670951944	0.17748544652291762	SLC8A3;RPS6KA6;SMO;PBX1
positive regulation of cell migration (GO:0030335)	4/269	0.7891116835543757	0.9495914304792696	0	0	0.7369925671812464	0.17455478617075398	SMO;SEMA3C;GCNT2;F2RL1
purine ribonucleotide metabolic process (GO:0009150)	1/77	0.7895688380144418	0.9495914304792696	0	0	0.6438464582508904	0.1521204805795808	ACOT7
regulation of organelle assembly (GO:1902115)	1/77	0.7895688380144418	0.9495914304792696	0	0	0.6438464582508904	0.1521204805795808	TBC1D3
phosphatidylcholine metabolic process (GO:0046470)	1/77	0.7895688380144418	0.9495914304792696	0	0	0.6438464582508904	0.1521204805795808	PCYT1B
inorganic cation import across plasma membrane (GO:0098659)	1/77	0.7895688380144418	0.9495914304792696	0	0	0.6438464582508904	0.1521204805795808	SLC8A3
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/79	0.7979339371630982	0.9572815646214622	0	0	0.6272733114838378	0.14159407244067043	MTURN
positive regulation of transferase activity (GO:0051347)	2/148	0.798930423386816	0.9572815646214622	0	0	0.6695807806154058	0.1503084421764235	ALK;PRKCQ
phosphate-containing compound metabolic process (GO:0006796)	3/212	0.7994535432697629	0.9572815646214622	0	0	0.701107589215769	0.1569267071498546	NUDT11;ALK;PLCB4
positive regulation of hydrolase activity (GO:0051345)	2/149	0.8019721280155918	0.9572815646214622	0	0	0.6649916247906198	0.14675129925035954	F2RL1;RAPGEF3
negative regulation of cellular response to growth factor stimulus (GO:0090288)	1/80	0.8019912531427107	0.9572815646214622	0	0	0.6193014181022176	0.13665355064894844	NEDD4
regulation of fat cell differentiation (GO:0045598)	1/80	0.8019912531427107	0.9572815646214622	0	0	0.6193014181022176	0.13665355064894844	GATA2
regulation of organelle organization (GO:0033043)	1/80	0.8019912531427107	0.9572815646214622	0	0	0.6193014181022176	0.13665355064894844	ARHGEF5
regulation of protein localization to plasma membrane (GO:1903076)	1/80	0.8019912531427107	0.9572815646214622	0	0	0.6193014181022176	0.13665355064894844	STAC
skin development (GO:0043588)	1/80	0.8019912531427107	0.9572815646214622	0	0	0.6193014181022176	0.13665355064894844	BCR
negative regulation of multicellular organismal process (GO:0051241)	3/214	0.8045773999630638	0.9572815646214622	0	0	0.694390392397961	0.1509869334127726	CRHBP;RPS6KA6;ID1
translation (GO:0006412)	3/214	0.8045773999630638	0.9572815646214622	0	0	0.694390392397961	0.1509869334127726	RPS7;GSPT2;MRPL57
brain development (GO:0007420)	2/150	0.8049729883154416	0.9572815646214622	0	0	0.6604644845850876	0.14328549596089402	SHANK3;PBX1
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	1/81	0.8059673003246667	0.9572815646214622	0	0	0.6115288220551378	0.13191417107301373	BEX3
regulation of interleukin-8 production (GO:0032677)	1/81	0.8059673003246667	0.9572815646214622	0	0	0.6115288220551378	0.13191417107301373	F2RL1
phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	1/81	0.8059673003246667	0.9572815646214622	0	0	0.6115288220551378	0.13191417107301373	F2RL1
positive regulation of cellular amide metabolic process (GO:0034250)	1/81	0.8059673003246667	0.9572815646214622	0	0	0.6115288220551378	0.13191417107301373	NSUN5
regulation of G protein-coupled receptor signaling pathway (GO:0008277)	1/82	0.8098637027216147	0.9597222933162219	0	0	0.6039481419598378	0.12736620917993374	CRY1
regulation of gene expression, epigenetic (GO:0040029)	1/82	0.8098637027216147	0.9597222933162219	0	0	0.6039481419598378	0.12736620917993374	ZFP57
regulation of interleukin-1 beta production (GO:0032651)	1/83	0.8136820515712634	0.9597222933162219	0	0	0.5965523565010086	0.12300049918477701	F2RL1
peptide metabolic process (GO:0006518)	1/83	0.8136820515712634	0.9597222933162219	0	0	0.5965523565010086	0.12300049918477701	MME
regulation of Notch signaling pathway (GO:0008593)	1/83	0.8136820515712634	0.9597222933162219	0	0	0.5965523565010086	0.12300049918477701	GATA2
regulation of osteoblast differentiation (GO:0045667)	1/83	0.8136820515712634	0.9597222933162219	0	0	0.5965523565010086	0.12300049918477701	BMP6
epidermis development (GO:0008544)	1/83	0.8136820515712634	0.9597222933162219	0	0	0.5965523565010086	0.12300049918477701	ATP2C1
glycoprotein biosynthetic process (GO:0009101)	1/83	0.8136820515712634	0.9597222933162219	0	0	0.5965523565010086	0.12300049918477701	GCNT2
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	1/83	0.8136820515712634	0.9597222933162219	0	0	0.5965523565010086	0.12300049918477701	F2RL1
phosphorylation (GO:0016310)	6/400	0.8142908288816278	0.9597222933162219	0	0	0.7423278105594063	0.152502112963776	BCR;ALK;AKT3;PRKG2;CDC42BPA;PRKG1
cellular response to lipid (GO:0071396)	3/219	0.8169078517532482	0.9619338980280704	0	0	0.6781416176882172	0.13713988698620228	CRHBP;LDOC1;GNAI1
lymphocyte differentiation (GO:0030098)	1/84	0.8174239068154928	0.9619338980280704	0	0	0.5893347827399825	0.11880839581512609	PBX1
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	2/155	0.8193790393722332	0.9624876295549522	0	0	0.6387164581075311	0.1272377441310638	ALK;PRKCQ
negative regulation of defense response (GO:0031348)	1/85	0.8210907969618373	0.9624876295549522	0	0	0.5822890559732665	0.1147817401929339	NMI
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	1/85	0.8210907969618373	0.9624876295549522	0	0	0.5822890559732665	0.1147817401929339	ATP9A
positive regulation of protein catabolic process (GO:0045732)	1/85	0.8210907969618373	0.9624876295549522	0	0	0.5822890559732665	0.1147817401929339	NEDD4
transcription, DNA-templated (GO:0006351)	3/221	0.8216523253574515	0.9624876295549522	0	0	0.6718508076629769	0.13197698545456962	THRB;TAF9;PIR
regulation of cell differentiation (GO:0045595)	2/156	0.8221434775874787	0.9624876295549522	0	0	0.6345363179534034	0.12426781600063119	ALK;BIN1
negative regulation of cellular amide metabolic process (GO:0034249)	1/86	0.8246842202106611	0.9624876295549522	0	0	0.5754091110128262	0.11091282743064883	BIN1
regulation of Ras protein signal transduction (GO:0046578)	1/86	0.8246842202106611	0.9624876295549522	0	0	0.5754091110128262	0.11091282743064883	BCR
glucose homeostasis (GO:0042593)	1/86	0.8246842202106611	0.9624876295549522	0	0	0.5754091110128262	0.11091282743064883	CRY1
response to interleukin-1 (GO:0070555)	1/86	0.8246842202106611	0.9624876295549522	0	0	0.5754091110128262	0.11091282743064883	TAF9
protein targeting to membrane (GO:0006612)	1/87	0.8282056449674791	0.9624876295549522	0	0	0.5686891647723961	0.10719437710694434	ZDHHC15
sodium ion transmembrane transport (GO:0035725)	1/87	0.8282056449674791	0.9624876295549522	0	0	0.5686891647723961	0.10719437710694434	SLC8A3
protein autophosphorylation (GO:0046777)	2/159	0.8302106187799264	0.9624876295549522	0	0	0.6223153986492974	0.11579786852439776	ALK;STK33
regulation of establishment of planar polarity (GO:0090175)	1/88	0.8316565101872557	0.9624876295549522	0	0	0.5621237000547346	0.10361950606230967	NPHP3
retrograde transport, endosome to Golgi (GO:0042147)	1/88	0.8316565101872557	0.9624876295549522	0	0	0.5621237000547346	0.10361950606230967	BAIAP3
sensory perception of mechanical stimulus (GO:0050954)	1/88	0.8316565101872557	0.9624876295549522	0	0	0.5621237000547346	0.10361950606230967	SERPINB6
cellular response to DNA damage stimulus (GO:0006974)	5/350	0.8321599901407868	0.9624876295549522	0	0	0.7064758759860577	0.1298012088902013	STK33;HPF1;FANCL;TAF9;CRY1
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/89	0.8350382261295622	0.9624876295549522	0	0	0.5557074504442926	0.1001817029300011	BEX3
regulation of endothelial cell migration (GO:0010594)	1/89	0.8350382261295622	0.9624876295549522	0	0	0.5557074504442926	0.1001817029300011	ANXA3
collagen fibril organization (GO:0030199)	1/89	0.8350382261295622	0.9624876295549522	0	0	0.5557074504442926	0.1001817029300011	PLOD2
positive regulation of inflammatory response (GO:0050729)	1/89	0.8350382261295622	0.9624876295549522	0	0	0.5557074504442926	0.1001817029300011	NMI
mitochondrial translational elongation (GO:0070125)	1/89	0.8350382261295622	0.9624876295549522	0	0	0.5557074504442926	0.1001817029300011	MRPL57
mitochondrial translational termination (GO:0070126)	1/89	0.8350382261295622	0.9624876295549522	0	0	0.5557074504442926	0.1001817029300011	MRPL57
positive regulation of protein kinase B signaling (GO:0051897)	2/161	0.8354043024276606	0.9624876295549522	0	0	0.6144243228722227	0.11049774875330026	GCNT2;TSPYL5
peptide biosynthetic process (GO:0043043)	2/162	0.8379470345889882	0.9624876295549522	0	0	0.6105527638190955	0.10794596373368354	RPS7;GSPT2
regulation of mRNA splicing, via spliceosome (GO:0048024)	1/90	0.8383521751336017	0.9624876295549522	0	0	0.5494353862183549	0.0968748045194574	RBM11
positive regulation of binding (GO:0051099)	1/90	0.8383521751336017	0.9624876295549522	0	0	0.5494353862183549	0.0968748045194574	HES1
sodium ion transport (GO:0006814)	1/90	0.8383521751336017	0.9624876295549522	0	0	0.5494353862183549	0.0968748045194574	SLC8A3
SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	1/90	0.8383521751336017	0.9624876295549522	0	0	0.5494353862183549	0.0968748045194574	RPS7
ubiquitin-dependent protein catabolic process (GO:0006511)	5/354	0.8393168367964329	0.9624876295549522	0	0	0.6982336513002793	0.1223074992844708	ZNRF1;UCHL1;NEDD4;KLHL3;RNF150
sensory perception of sound (GO:0007605)	1/91	0.8415997117838501	0.9624876295549522	0	0	0.5433027011974381	0.0936929743047137	SERPINB6
toll-like receptor signaling pathway (GO:0002224)	1/91	0.8415997117838501	0.9624876295549522	0	0	0.5433027011974381	0.0936929743047137	NMI
heart development (GO:0007507)	2/164	0.8429262873164316	0.9624876295549522	0	0	0.6029530367888827	0.1030300618480092	SGCZ;FBN1
cellular protein metabolic process (GO:0044267)	6/417	0.8434626677085564	0.9624876295549522	0	0	0.7109933676683093	0.12103925265632967	CHRM3;RPS7;PLOD2;CP;GSPT2;FBN1
negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/92	0.8447821638136239	0.9624876295549522	0	0	0.5373048004626952	0.09063068197944192	FHL1
regulation of endothelial cell proliferation (GO:0001936)	1/92	0.8447821638136239	0.9624876295549522	0	0	0.5373048004626952	0.09063068197944192	AKT3
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	1/92	0.8447821638136239	0.9624876295549522	0	0	0.5373048004626952	0.09063068197944192	BMP6
positive regulation of cellular component biogenesis (GO:0044089)	1/92	0.8447821638136239	0.9624876295549522	0	0	0.5373048004626952	0.09063068197944192	TAL1
retinoid metabolic process (GO:0001523)	1/92	0.8447821638136239	0.9624876295549522	0	0	0.5373048004626952	0.09063068197944192	GPC5
T cell activation (GO:0042110)	1/92	0.8447821638136239	0.9624876295549522	0	0	0.5373048004626952	0.09063068197944192	F2RL1
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/92	0.8447821638136239	0.9624876295549522	0	0	0.5373048004626952	0.09063068197944192	BMP6
regulation of MAPK cascade (GO:0043408)	2/166	0.8477665819841638	0.9624876295549522	0	0	0.5955386689545288	0.09835317435840471	ULK4;ARHGEF5
regulation of epithelial cell proliferation (GO:0050678)	1/93	0.8479008322791564	0.9624876295549522	0	0	0.5314372888743598	0.08768268492180856	BMP6
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/93	0.8479008322791564	0.9624876295549522	0	0	0.5314372888743598	0.08768268492180856	RAPGEF3
organelle organization (GO:0006996)	6/420	0.8482057004512882	0.9624876295549522	0	0	0.7057308908997278	0.11618595953454884	GOLGA8B;FGD5;MSTO1;BIN1;RAB38;GOLGA8A
DNA repair (GO:0006281)	4/298	0.8499037868552208	0.9624876295549522	0	0	0.6632996632996633	0.10787383563764799	HPF1;FANCL;PMS2;HMGA2
negative regulation of cell death (GO:0060548)	1/94	0.8509569924867966	0.9624876295549522	0	0	0.5256959603309349	0.0848440104901065	PACRG
negative regulation of cellular protein metabolic process (GO:0032269)	1/94	0.8509569924867966	0.9624876295549522	0	0	0.5256959603309349	0.0848440104901065	SERPINE2
regulation of kinase activity (GO:0043549)	1/94	0.8509569924867966	0.9624876295549522	0	0	0.5256959603309349	0.0848440104901065	ALK
cotranslational protein targeting to membrane (GO:0006613)	1/94	0.8509569924867966	0.9624876295549522	0	0	0.5256959603309349	0.0848440104901065	RPS7
positive regulation of epithelial cell migration (GO:0010634)	1/94	0.8509569924867966	0.9624876295549522	0	0	0.5256959603309349	0.0848440104901065	ANXA3
hemopoiesis (GO:0030097)	1/94	0.8509569924867966	0.9624876295549522	0	0	0.5256959603309349	0.0848440104901065	TAL1
positive regulation of gene expression (GO:0010628)	7/482	0.8513224927205767	0.9624876295549522	0	0	0.7171554841301727	0.11543640526929937	RPS7;SMO;NSUN5;HMGA2;GATA2;PLA2R1;BMP6
cellular protein-containing complex assembly (GO:0034622)	2/168	0.8524710814346931	0.9624876295549522	0	0	0.5883029605860628	0.09390256092732074	BIN1;SGIP1
DNA-templated transcription, initiation (GO:0006352)	2/168	0.8524710814346931	0.9624876295549522	0	0	0.5883029605860628	0.09390256092732074	THRB;TAF9
regulation of vesicle-mediated transport (GO:0060627)	1/96	0.8568867622732982	0.9664440841003875	0	0	0.5145759134678802	0.07947599348261587	ATP9A
positive regulation of intracellular signal transduction (GO:1902533)	8/546	0.8577571308226944	0.9664440841003875	0	0	0.7230862605265155	0.11094622256276293	TSPAN6;NEDD4;GCNT2;F2RL1;NMI;ATP2C1;APOL3;TSPYL5
nuclear-transcribed mRNA catabolic process (GO:0000956)	2/171	0.8592800544790627	0.9664440841003875	0	0	0.5777705093514912	0.08762489863609563	RPS7;GSPT2
protein maturation (GO:0051604)	1/97	0.859762797220593	0.9664440841003875	0	0	0.5091896407685882	0.07693791566905633	MME
regulation of MAP kinase activity (GO:0043405)	1/97	0.859762797220593	0.9664440841003875	0	0	0.5091896407685882	0.07693791566905633	UCHL1
double-strand break repair via homologous recombination (GO:0000724)	1/97	0.859762797220593	0.9664440841003875	0	0	0.5091896407685882	0.07693791566905633	REC8
axonogenesis (GO:0007409)	3/240	0.8617132434918643	0.9674811571689946	0	0	0.617383541115327	0.09188687653907661	SEMA3C;PRKCQ;SHANK3
regulation of peptidyl-serine phosphorylation (GO:0033135)	1/98	0.862581175398875	0.9674811571689946	0	0	0.5039144252383536	0.07449166294653928	RAPGEF3
positive regulation of defense response (GO:0031349)	1/98	0.862581175398875	0.9674811571689946	0	0	0.5039144252383536	0.07449166294653928	NMI
response to UV (GO:0009411)	1/99	0.8653430499203298	0.9689628999916252	0	0	0.49874686716791977	0.0721333909082597	NEDD4
cation transport (GO:0006812)	2/174	0.8658009452570498	0.9689628999916252	0	0	0.5676054692064976	0.08179209126381626	SLC8A3;SLC18A2
neuron differentiation (GO:0030182)	2/174	0.8658009452570498	0.9689628999916252	0	0	0.5676054692064976	0.08179209126381626	ALK;PBX1
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	1/100	0.868049550718161	0.9700612132478135	0	0	0.49368370421002	0.06985944315209257	CD109
positive regulation of translation (GO:0045727)	1/100	0.868049550718161	0.9700612132478135	0	0	0.49368370421002	0.06985944315209257	NSUN5
epithelial cell differentiation (GO:0030855)	1/101	0.8707017853533116	0.9706806027184333	0	0	0.48872180451127817	0.06766634040225919	CNN3
protein O-linked glycosylation (GO:0006493)	1/102	0.8733008391549189	0.9706806027184333	0	0	0.4838581602521154	0.06555077070713729	PLOD2
regulation of cell death (GO:0010941)	1/102	0.8733008391549189	0.9706806027184333	0	0	0.4838581602521154	0.06555077070713729	PACRG
regulation of protein catabolic process (GO:0042176)	1/102	0.8733008391549189	0.9706806027184333	0	0	0.4838581602521154	0.06555077070713729	NEDD4
positive regulation of cellular protein metabolic process (GO:0032270)	1/102	0.8733008391549189	0.9706806027184333	0	0	0.4838581602521154	0.06555077070713729	NSUN5
mitotic sister chromatid segregation (GO:0000070)	1/102	0.8733008391549189	0.9706806027184333	0	0	0.4838581602521154	0.06555077070713729	REC8
positive regulation of transcription by RNA polymerase II (GO:0045944)	14/908	0.8736539685916187	0.9706806027184333	0	0	0.7588992824935378	0.10250520808310808	BEX1;THRB;HLF;TAF9;HMGA2;GATA2;PBX1;BMP6;NFIA;TAL1;F2RL1;HES1;E2F5;ZNF300
protein targeting to ER (GO:0045047)	1/103	0.8758477759004346	0.9706806027184333	0	0	0.47908988156666177	0.06350957996842714	RPS7
chromatin remodeling (GO:0006338)	1/103	0.8758477759004346	0.9706806027184333	0	0	0.47908988156666177	0.06350957996842714	HMGA2
RNA processing (GO:0006396)	2/179	0.8760566082403504	0.9706806027184333	0	0	0.5514294637026943	0.07296766603822187	DHX16;LUC7L3
regulation of insulin secretion (GO:0050796)	1/104	0.8783436379516933	0.9706806027184333	0	0	0.47441419081684794	0.06153976336755659	RAPGEF3
translational elongation (GO:0006414)	1/104	0.8783436379516933	0.9706806027184333	0	0	0.47441419081684794	0.06153976336755659	MRPL57
negative regulation of cell population proliferation (GO:0008285)	5/379	0.8785636874354232	0.9706806027184333	0	0	0.6507141406620185	0.08424592847332682	LDOC1;HES1;NMI;GATA2;SLC16A2
mitochondrial translation (GO:0032543)	1/105	0.8807894471867311	0.9706806027184333	0	0	0.46982841719683827	0.05963845690540931	MRPL57
negative regulation of transcription by RNA polymerase II (GO:0000122)	10/684	0.8813042671744707	0.9706806027184333	0	0	0.72000304344518	0.09097407437144085	ZFP57;THRB;ZNF140;NEDD4;ID1;CRY1;HMGA2;HES1;AASS;BMP6
positive regulation of cellular process (GO:0048522)	9/625	0.8814550971212926	0.9706806027184333	0	0	0.7093699139734946	0.08950915948253466	CAMK1D;TAL1;GCNT2;HMGA2;HES1;GATA2;BMP6;TSPYL5;IL12RB2
positive regulation of signal transduction (GO:0009967)	3/252	0.8827501219822701	0.9706806027184333	0	0	0.5872659403356499	0.07323975946096295	SMO;SHANK3;BMP6
protein processing (GO:0016485)	1/106	0.8831862048248058	0.9706806027184333	0	0	0.4653299916457811	0.05780293005594144	MME
regulation of cell cycle process (GO:0010564)	1/106	0.8831862048248058	0.9706806027184333	0	0	0.4653299916457811	0.05780293005594144	HMGA2
cellular response to peptide hormone stimulus (GO:0071375)	1/106	0.8831862048248058	0.9706806027184333	0	0	0.4653299916457811	0.05780293005594144	CRHBP
chromosome organization (GO:0051276)	1/106	0.8831862048248058	0.9706806027184333	0	0	0.4653299916457811	0.05780293005594144	HMGA2
peptidyl-lysine modification (GO:0018205)	1/106	0.8831862048248058	0.9706806027184333	0	0	0.4653299916457811	0.05780293005594144	PLOD2
positive regulation of protein serine/threonine kinase activity (GO:0071902)	1/106	0.8831862048248058	0.9706806027184333	0	0	0.4653299916457811	0.05780293005594144	HMGA2
positive regulation of macromolecule metabolic process (GO:0010604)	5/384	0.8853532030384136	0.9723642423614142	0	0	0.6419625263017267	0.07817088714138921	RPS7;SMO;HMGA2;GATA2;BMP6
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	1/108	0.8878364710241954	0.9743925714251206	0	0	0.4565853887054084	0.05431891683552032	CD109
cellular response to oxygen-containing compound (GO:1901701)	4/323	0.8897624912161753	0.975806858203413	0	0	0.6105253158544695	0.07130979382797041	CRHBP;LDOC1;RYR3;RAPGEF3
regulation of interleukin-6 production (GO:0032675)	1/110	0.8923020545375008	0.9764935278748489	0	0	0.4481616886252328	0.05106828325906961	F2RL1
regulation of protein kinase activity (GO:0045859)	1/110	0.8923020545375008	0.9764935278748489	0	0	0.4481616886252328	0.05106828325906961	DBNDD2
response to tumor necrosis factor (GO:0034612)	1/110	0.8923020545375008	0.9764935278748489	0	0	0.4481616886252328	0.05106828325906961	CRHBP
Fc-epsilon receptor signaling pathway (GO:0038095)	1/111	0.8944678882532809	0.9781645263684094	0	0	0.44406470722260194	0.04952488300175256	PRKCQ
protein-containing complex subunit organization (GO:0043933)	1/112	0.8965902723058896	0.979086809486674	0	0	0.4400415453047032	0.04803330554816632	HES1
Fc receptor signaling pathway (GO:0038093)	1/112	0.8965902723058896	0.979086809486674	0	0	0.4400415453047032	0.04803330554816632	PRKCQ
response to lipid (GO:0033993)	1/114	0.9007081519866214	0.9805084135149267	0	0	0.43220884068578524	0.045197802771977096	SCD
positive regulation of kinase activity (GO:0033674)	1/114	0.9007081519866214	0.9805084135149267	0	0	0.43220884068578524	0.045197802771977096	ALK
negative regulation of macromolecule metabolic process (GO:0010605)	2/194	0.9026444315436428	0.9805084135149267	0	0	0.5079564489112228	0.05202823505848855	SMO;GATA2
cellular response to molecule of bacterial origin (GO:0071219)	1/115	0.9027053349888484	0.9805084135149267	0	0	0.4283955502792068	0.04385018153983349	LDOC1
positive regulation of protein metabolic process (GO:0051247)	1/115	0.9027053349888484	0.9805084135149267	0	0	0.4283955502792068	0.04385018153983349	NEDD4
cytosolic transport (GO:0016482)	1/116	0.9046624435590845	0.9805084135149267	0	0	0.4246485779666558	0.042546982879506465	BAIAP3
regulation of protein-containing complex assembly (GO:0043254)	1/116	0.9046624435590845	0.9805084135149267	0	0	0.4246485779666558	0.042546982879506465	TAL1
ion transport (GO:0006811)	1/116	0.9046624435590845	0.9805084135149267	0	0	0.4246485779666558	0.042546982879506465	SLC8A3
sphingolipid metabolic process (GO:0006665)	1/116	0.9046624435590845	0.9805084135149267	0	0	0.4246485779666558	0.042546982879506465	ELOVL7
