Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
phagosome acidification (GO:0090383)	1/28	0.43224244303114234	0.5698601136242085	0	0	1.8168569572078344	1.5239226344162968	ATP6V1B2
positive regulation of monooxygenase activity (GO:0032770)	1/28	0.43224244303114234	0.5698601136242085	0	0	1.8168569572078344	1.5239226344162968	FCER2
positive regulation of synapse assembly (GO:0051965)	1/28	0.43224244303114234	0.5698601136242085	0	0	1.8168569572078344	1.5239226344162968	IL1RAP
proteolysis involved in cellular protein catabolic process (GO:0051603)	2/74	0.43738014465252706	0.5756887758670619	0	0	1.362925739810162	1.127074937526725	CTSH;CTSB
regulation of cytokine-mediated signaling pathway (GO:0001959)	2/74	0.43738014465252706	0.5756887758670619	0	0	1.362925739810162	1.127074937526725	SOCS1;PTPN2
regulation of peptide hormone secretion (GO:0090276)	2/74	0.43738014465252706	0.5756887758670619	0	0	1.362925739810162	1.127074937526725	CCL5;PRKCA
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	4/170	0.44288063151699336	0.5791487070777832	0	0	1.1825483753194597	0.9631324370934026	VCAM1;ITGAM;BSG;ITGB2
actin filament polymerization (GO:0030041)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	GAS7
beta-catenin-TCF complex assembly (GO:1904837)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	TLE1
regulation of fatty acid biosynthetic process (GO:0042304)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	ADIPOR1
regulation of gluconeogenesis (GO:0006111)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	PTPN2
regulation of T cell mediated cytotoxicity (GO:0001914)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	CD1D
regulation of ubiquitin-protein transferase activity (GO:0051438)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	DCUN1D1
response to cadmium ion (GO:0046686)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	NCF1
homologous chromosome pairing at meiosis (GO:0007129)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	FANCD2
limb development (GO:0060173)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	KAT2B
lipid catabolic process (GO:0016042)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	STS
transition metal ion homeostasis (GO:0055076)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	SLC11A1
mismatch repair (GO:0006298)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	POLD3
negative regulation of mRNA catabolic process (GO:1902373)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	SLC11A1
positive regulation of viral genome replication (GO:0045070)	1/29	0.4436134909815717	0.5791487070777832	0	0	1.7518796992481203	1.4239306426611442	CCL5
fibroblast growth factor receptor signaling pathway (GO:0008543)	2/75	0.44416808592902296	0.5795587910606093	0	0	1.3441866868589523	1.0908776848117172	CBL;POLR2K
protein-containing complex assembly (GO:0065003)	6/267	0.44444458579019036	0.5796057639363413	0	0	1.1283622148316705	0.9150226559931417	TLE1;LRRK2;MITF;IL1RAP;SKAP2;ADD2
positive regulation of nucleic acid-templated transcription (GO:1903508)	11/511	0.44505729991355286	0.5800909101090657	0	0	1.0802056555269923	0.8744829094477379	CD86;XRCC6;CD4;NCF1;NFIL3;WBP2;ZNF318;ZNF516;SNAI1;MITF;MAP2K7
neuron projection development (GO:0031175)	4/171	0.44731012963323113	0.5819360072597688	0	0	1.1754067622331095	0.945618410573014	CDC42;LRRK2;SRGAP2;GAS7
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	4/171	0.44731012963323113	0.5819360072597688	0	0	1.1754067622331095	0.945618410573014	CD4;LPAR1;DDX21;FLNA
regulation of anatomical structure morphogenesis (GO:0022603)	3/123	0.4474387640881127	0.5819360072597688	0	0	1.2267002518891688	0.9865314676324347	ABI3;LRRK2;PROK2
positive regulation of epithelial cell proliferation (GO:0050679)	3/123	0.4474387640881127	0.5819360072597688	0	0	1.2267002518891688	0.9865314676324347	GRN;PRKCA;VEGFA
actomyosin structure organization (GO:0031032)	2/76	0.45091033533941977	0.5858188184194079	0	0	1.325954094798316	1.0561048971043436	FRMD3;EPB41
cell morphogenesis involved in neuron differentiation (GO:0048667)	2/76	0.45091033533941977	0.5858188184194079	0	0	1.325954094798316	1.0561048971043436	ACTB;RAB8A
CENP-A containing chromatin organization (GO:0061641)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	KNL1
CENP-A containing nucleosome assembly (GO:0034080)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	KNL1
regulation of protein localization to membrane (GO:1905475)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	ACTB
estrogen metabolic process (GO:0008210)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	SULT1A1
regulation of type I interferon-mediated signaling pathway (GO:0060338)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	PTPN2
respiratory tube development (GO:0030323)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	VEGFA
termination of RNA polymerase I transcription (GO:0006363)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	POLR2K
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	TLR4
microtubule polymerization (GO:0046785)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	TPX2
negative regulation of cytoskeleton organization (GO:0051494)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	PRKCD
negative regulation of interleukin-1 production (GO:0032692)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	CD33
non-motile cilium assembly (GO:1905515)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	C2CD3
positive regulation of B cell proliferation (GO:0030890)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	TNFSF13B
positive regulation of lipid kinase activity (GO:0090218)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	FLT3
positive regulation of phosphate metabolic process (GO:0045937)	1/30	0.45475735697868763	0.5860776632719985	0	0	1.6913836314925244	1.332795558910505	CCL5
cellular protein metabolic process (GO:0044267)	9/417	0.45574248217250685	0.5870333415476972	0	0	1.0827440950804874	0.8508499349477678	VCAN;CCDC59;CTSH;QSOX1;MAN2B1;TIMP1;MRPL24;CSF2RA;RNF5
cellular response to UV (GO:0034644)	2/77	0.45760600303471627	0.5881762492339554	0	0	1.3082077051926297	1.0226870832445032	PRKCD;TIMP1
regulation of organelle assembly (GO:1902115)	2/77	0.45760600303471627	0.5881762492339554	0	0	1.3082077051926297	1.0226870832445032	TBC1D1;TBC1D8
positive regulation of endothelial cell proliferation (GO:0001938)	2/77	0.45760600303471627	0.5881762492339554	0	0	1.3082077051926297	1.0226870832445032	PRKCA;VEGFA
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	2/77	0.45760600303471627	0.5881762492339554	0	0	1.3082077051926297	1.0226870832445032	LRRK2;DCUN1D1
regulation of protein secretion (GO:0050708)	3/125	0.45787004190313507	0.5882019195024283	0	0	1.2064665317751992	0.9424553236158707	CCL5;PRKCA;CD33
circulatory system development (GO:0072359)	3/126	0.46305444267245716	0.5912989202242976	0	0	1.1965964244025311	0.921272324968042	KAT2B;ADAP2;HDAC9
organelle organization (GO:0006996)	9/420	0.4642227985874543	0.5912989202242976	0	0	1.0746728396214087	0.8246939132551141	CDC42;ATL3;SH3KBP1;LRRK2;KIF4A;CDCA8;NEDD9;MTFR2;CEP55
negative regulation of apoptotic signaling pathway (GO:2001234)	2/78	0.4642542528467468	0.5912989202242976	0	0	1.2909283258397248	0.9905588900529092	LGALS3;PLAUR
negative regulation of blood vessel morphogenesis (GO:2000181)	2/78	0.4642542528467468	0.5912989202242976	0	0	1.2909283258397248	0.9905588900529092	PDE3B;STAB1
negative regulation of protein serine/threonine kinase activity (GO:0071901)	2/78	0.4642542528467468	0.5912989202242976	0	0	1.2909283258397248	0.9905588900529092	PRKCD;PTPRJ
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	5/224	0.4655131993236622	0.5912989202242976	0	0	1.120224264493382	0.8565400827727644	CD4;TLE1;LPAR1;FLNA;DDX21
protein palmitoylation (GO:0018345)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	GLUL
aminoglycan catabolic process (GO:0006026)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	SGSH
regulation of cellular pH (GO:0030641)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	SLC4A1
regulation of cellular senescence (GO:2000772)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	ABI3
cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	SULT1A2
cellular response to cAMP (GO:0071320)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	AQP9
regulation of macrophage derived foam cell differentiation (GO:0010743)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	CD36
renal water homeostasis (GO:0003091)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	AQP3
multivesicular body organization (GO:0036257)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	RAB27A
MyD88-independent toll-like receptor signaling pathway (GO:0002756)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	TLR4
negative regulation of axon extension (GO:0030517)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	SEMA3A
negative regulation of response to DNA damage stimulus (GO:2001021)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	SNAI1
phospholipid translocation (GO:0045332)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	ATP11A
positive regulation of locomotion (GO:0040017)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	CSF1R
positive regulation of ubiquitin-protein transferase activity (GO:0051443)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	DCUN1D1
protein acetylation (GO:0006473)	1/31	0.4656785687077663	0.5912989202242976	0	0	1.6349206349206349	1.2495038715298927	KAT2B
axon development (GO:0061564)	2/79	0.4708543004895301	0.5969273351813612	0	0	1.2740977615349474	0.9596588094073732	ACTB;RAB8A
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	2/79	0.4708543004895301	0.5969273351813612	0	0	1.2740977615349474	0.9596588094073732	LRRK2;TRIB1
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	2/79	0.4708543004895301	0.5969273351813612	0	0	1.2740977615349474	0.9596588094073732	LRRK2;TRIB1
7-methylguanosine mRNA capping (GO:0006370)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	POLR2K
7-methylguanosine RNA capping (GO:0009452)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	POLR2K
B cell proliferation (GO:0042100)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	CD180
regulation of chemotaxis (GO:0050920)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	PTPN2
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	WBP2
regulation of intracellular protein transport (GO:0033157)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	LCP1
chondrocyte differentiation (GO:0002062)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	SOX6
chromatin remodeling at centromere (GO:0031055)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	KNL1
DNA damage checkpoint signaling (GO:0000077)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	DOT1L
endodermal cell differentiation (GO:0035987)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	ITGB2
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	CDC42
response to amino acid (GO:0043200)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	CPEB4
long-chain fatty acid transport (GO:0015909)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	CD36
transcription initiation from RNA polymerase I promoter (GO:0006361)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	POLR2K
metal ion export (GO:0070839)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	SLC11A1
mitochondrial membrane organization (GO:0007006)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	MFN2
negative regulation of cell-matrix adhesion (GO:0001953)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	JAG1
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	TPX2
positive regulation of immune effector process (GO:0002699)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	PTPRJ
positive regulation of interleukin-10 production (GO:0032733)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	TLR4
positive regulation of lamellipodium organization (GO:1902745)	1/32	0.47638156392928976	0.5973358840112323	0	0	1.5821004123211253	1.1731846343810155	CDC42
skin development (GO:0043588)	2/80	0.4774054117011979	0.5983083942797124	0	0	1.2576987501610617	0.9299289096511651	UGCG;JAG1
muscle contraction (GO:0006936)	3/129	0.4784757084011828	0.599338075492126	0	0	1.1679261125104954	0.8609365417360418	MYOF;VCL;MYL12A
plasma membrane bounded cell projection assembly (GO:0120031)	6/278	0.4829487013822546	0.6023400245261292	0	0	1.0821140638996716	0.7876111369307529	EHD4;PTPRO;FLNA;SRGAP2;RAB8A;VCL
regulation of response to external stimulus (GO:0032101)	3/130	0.48357031886344304	0.6023400245261292	0	0	1.1586703425296019	0.8418418295254598	GRN;CD36;FCGR2B
Golgi organization (GO:0007030)	3/130	0.48357031886344304	0.6023400245261292	0	0	1.1586703425296019	0.8418418295254598	CDC42;ATL3;LRRK2
negative regulation of protein modification process (GO:0031400)	2/81	0.4839069007815315	0.6023400245261292	0	0	1.2417149036320845	0.901314587868016	LRRK2;SIRPA
positive regulation of cellular amide metabolic process (GO:0034250)	2/81	0.4839069007815315	0.6023400245261292	0	0	1.2417149036320845	0.901314587868016	PRKCD;PLD1
apoptotic mitochondrial changes (GO:0008637)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	HK2
regulation of cholesterol efflux (GO:0010874)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	LRP1
regulation of histone acetylation (GO:0035065)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	TADA2B
regulation of interleukin-17 production (GO:0032660)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	TLR4
regulation of neurotransmitter secretion (GO:0046928)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	LRRK2
regulation of protein localization to cell surface (GO:2000008)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	TYROBP
exonucleolytic catabolism of deadenylated mRNA (GO:0043928)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	SKIV2L
RNA stabilization (GO:0043489)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	SLC11A1
signal transduction by p53 class mediator (GO:0072331)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	NDRG1
vasculogenesis (GO:0001570)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	VEGFA
mitotic G2 DNA damage checkpoint signaling (GO:0007095)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	TICRR
negative chemotaxis (GO:0050919)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	SEMA3A
negative regulation of JNK cascade (GO:0046329)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	SIRPA
neuron projection extension (GO:1990138)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	SEMA3A
phosphatidylcholine biosynthetic process (GO:0006656)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	PHOSPHO1
positive regulation of cholesterol transport (GO:0032376)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	LRP1
positive regulation of histone modification (GO:0031058)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	TADA2B
positive regulation of telomere maintenance via telomerase (GO:0032212)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	MAP2K7
primary alcohol metabolic process (GO:0034308)	1/33	0.48687069202360983	0.6023400245261292	0	0	1.5325814536340852	1.103085785816897	NAAA
cellular response to hypoxia (GO:0071456)	3/131	0.4886411525303649	0.6039664410668071	0	0	1.1495591939546599	0.8232302599852185	AQP3;NDRG1;VEGFA
negative regulation of cell population proliferation (GO:0008285)	8/379	0.4886865394523957	0.6039664410668071	0	0	1.0577589526376587	0.7573913936365304	KAT2B;CDKN2C;CCL3L1;MFN2;PTPRJ;TRIB1;CD33;PTPN2
ephrin receptor signaling pathway (GO:0048013)	2/82	0.49035812890890657	0.605411419400853	0	0	1.2261306532663316	0.8737643427188042	CDC42;ACTB
positive regulation of protein ubiquitination (GO:0031398)	2/82	0.49035812890890657	0.605411419400853	0	0	1.2261306532663316	0.8737643427188042	LRRK2;DCUN1D1
apoptotic process (GO:0006915)	5/231	0.4923399753129083	0.6075470253477261	0	0	1.0851349837571413	0.768911234487564	APAF1;PRKCD;ITGB2;HK2;TLR2
regulation of defense response (GO:0031347)	2/83	0.4967585022929926	0.6078802743349967	0	0	1.210931199205906	0.8472295657659507	GRN;FCGR2B
epidermis development (GO:0008544)	2/83	0.4967585022929926	0.6078802743349967	0	0	1.210931199205906	0.8472295657659507	UGCG;STS
peptide metabolic process (GO:0006518)	2/83	0.4967585022929926	0.6078802743349967	0	0	1.210931199205906	0.8472295657659507	CPM;CPD
regulation of activated T cell proliferation (GO:0046006)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	TNFSF9
B cell receptor signaling pathway (GO:0050853)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	MNDA
regulation of cell adhesion mediated by integrin (GO:0033628)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	PDE3B
cellular response to amino acid stimulus (GO:0071230)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	CPEB4
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	VEGFA
regulation of keratinocyte differentiation (GO:0045616)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	AQP3
epithelial tube morphogenesis (GO:0060562)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	CSF1R
female gamete generation (GO:0007292)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	DIAPH2
regulation of transmembrane transport (GO:0034762)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	ACTB
response to steroid hormone (GO:0048545)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	WBP2
histone lysine methylation (GO:0034968)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	DOT1L
transcription by RNA polymerase I (GO:0006360)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	POLR2K
positive regulation of DNA binding (GO:0043388)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	PLAUR
positive regulation of telomerase activity (GO:0051973)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	MAP2K7
protein destabilization (GO:0031648)	1/34	0.49715021606401594	0.6078802743349967	0	0	1.4860636439583808	1.038554975096044	CTSH
positive regulation of transcription, DNA-templated (GO:0045893)	24/1183	0.5015480247960389	0.6129466225955648	0	0	1.015604060727333	0.7008235882450264	EIF5A;CD86;XRCC6;GABPB2;JAG1;NCF1;WBP2;SLC11A1;DOT1L;MITF;USF1;FOSL2;VEGFA;KAT2B;CD4;NFIL3;ZNF318;ZNF516;SNAI1;PADI2;MAP2K7;MEF2D;TLR4;TLR2
spindle assembly (GO:0051225)	2/84	0.5031074710751888	0.6145408034927548	0	0	1.1961024635371982	0.8216643474098858	TPX2;FLNA
base-excision repair, gap-filling (GO:0006287)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	POLD3
blood vessel diameter maintenance (GO:0097746)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	SCPEP1
regulation of lipid biosynthetic process (GO:0046890)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	ADIPOR1
regulation of mitotic spindle organization (GO:0060236)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	TPX2
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	FLT3
regulation of postsynaptic membrane potential (GO:0060078)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	LRRK2
regulation of trans-synaptic signaling (GO:0099177)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	PXK
respiratory system development (GO:0060541)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	VEGFA
response to estrogen (GO:0043627)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	WBP2
lung development (GO:0030324)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	VEGFA
negative regulation of cell cycle G1/S phase transition (GO:1902807)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	CDKN2C
negative regulation of epithelial cell migration (GO:0010633)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	ADIPOR1
negative regulation of Ras protein signal transduction (GO:0046580)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	MFN2
nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	SKIV2L
positive regulation of immunoglobulin production (GO:0002639)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	CD86
positive regulation of reproductive process (GO:2000243)	1/35	0.5072243142103774	0.614585518977883	0	0	1.442282176028306	0.9790239375234051	VEGFA
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)	2/85	0.5094045273265904	0.6169170406316999	0	0	1.1816310468002664	0.7970253001043667	CENPE;KIF4A
intracellular protein transport (GO:0006886)	7/336	0.5098387352275651	0.6171327734296493	0	0	1.0433111363759406	0.7028378238602717	TBC1D1;ARF1;UNC93B1;TBC1D8;FAM53B;HOMER3;TRAK2
proteolysis (GO:0006508)	6/287	0.5138339792178004	0.620310585672759	0	0	1.0469678631428727	0.6971288528202786	CPM;CPD;RNPEP;CTSH;CTSE;CTSB
regulation of Ras protein signal transduction (GO:0046578)	2/86	0.515649204066331	0.620310585672759	0	0	1.16750418760469	0.7732713927929911	DENND1A;MFN2
positive regulation of proteasomal protein catabolic process (GO:1901800)	2/86	0.515649204066331	0.620310585672759	0	0	1.16750418760469	0.7732713927929911	LRRK2;TRIB1
activation of adenylate cyclase activity (GO:0007190)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	ADRB2
axonal transport (GO:0098930)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	KIF4A
cellular response to heat (GO:0034605)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	CLPB
cyclic-nucleotide-mediated signaling (GO:0019935)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	CD36
dendrite morphogenesis (GO:0048813)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	CDC42
regulation of ossification (GO:0030278)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	SGMS2
regulation of osteoclast differentiation (GO:0045670)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	TLR4
endoderm formation (GO:0001706)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	ITGB2
regulation of sodium ion transport (GO:0002028)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	CNKSR3
telomere maintenance via telomere lengthening (GO:0010833)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	SLX1A
membrane assembly (GO:0071709)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	UGCG
transferrin transport (GO:0033572)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	ATP6V1B2
Wnt signaling pathway, calcium modulating pathway (GO:0007223)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	PLCB2
positive regulation of T cell mediated immunity (GO:0002711)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	CD1D
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	1/36	0.5170970815836402	0.620310585672759	0	0	1.4010025062656641	0.9239956783616013	MAP2K7
regulation of inflammatory response to antigenic stimulus (GO:0002861)	3/137	0.5185402563900952	0.6217323472139947	0	0	1.0977480356404377	0.720932425951924	HRH2;ADRB2;FCGR1A
negative regulation of angiogenesis (GO:0016525)	2/87	0.521841073540737	0.6253789096137128	0	0	1.1537097250960686	0.7503637996609424	PDE3B;STAB1
